violation	違反、侵害	Parking here is a violation of city rules.	ここへの駐車は市の規則違反だ。	a human rights violation|in violation of	violate の名詞。in violation of の形で「〜に違反して」。
virtue	美徳、長所	Patience is a virtue in this kind of work.	この種の仕事では忍耐が美徳だ。	by virtue of|a virtue of	ラテン語 virtus(男らしさ、力)。優れた性質が核。by virtue of は「〜のおかげで」。
vocal	声の、声高な	She has been vocal about the need for change.	彼女は変化の必要性について声高に主張してきた。	vocal support|a vocal critic	ラテン語 vox(声。voice, vocation)。声に関わること。意見をはっきり言う人にも使う。
vow	誓う、誓い	He vowed never to return to the sport.	彼は二度とその競技に戻らないと誓った。	vow to|marriage vows	ラテン語 votum(誓願。vote, devote)。神に立てる誓いが原義で、今は固い決意の表明。
vulnerability	もろさ、脆弱性	The report highlights the vulnerability of coastal towns.	その報告書は沿岸の町のもろさを浮き彫りにしている。	a security vulnerability|the vulnerability of	vulnerable の名詞。攻撃や被害を受けやすい点。情報分野では欠陥そのものを指す。
vulnerable	傷つきやすい、弱い立場の	Older residents are especially vulnerable to the heat.	高齢の住民は特に暑さの影響を受けやすい。	vulnerable to|vulnerable groups	ラテン語 vulnus(傷)。傷を負いやすい、が核。人にも仕組みにも使う。
ward	病棟、区	She spent two nights in the children's ward.	彼女は小児病棟で2晩過ごした。	a hospital ward|an electoral ward	古英語 weard(守り)。guard と同語源。守るために区切られた場所が核。病棟にも選挙区にも使う。
warehouse	倉庫	The goods are stored in a warehouse near the port.	その品物は港近くの倉庫に保管されている。	a warehouse worker|store in a warehouse	ware(商品)+ house。売り物を置いておく建物。hardware, software の ware と同じ語。
warfare	戦争、戦い方	The book examines how warfare changed after 1914.	その本は1914年以降に戦い方がどう変わったかを検証する。	modern warfare|chemical warfare	war + fare(進む。fare, welfare)。戦いの進め方が核。war が出来事、warfare が方法を指す。
warrant	令状、正当化する	Police obtained a warrant to search the property.	警察はその物件を捜索する令状を得た。	a search warrant|warrant attention	古フランス語 warant(保証)。guarantee と同語源。裏づけとなるもの、が核。動詞では値するの意味。
warrior	戦士	The statue honours warriors who died defending the city.	その像は町を守って死んだ戦士たちをたたえる。	a fearless warrior|warrior culture	war + -ior(人)。戦うことを役割とする人。現代の soldier より古めかしく、比喩的に使うことも多い。
weaken	弱める、弱まる	The storm weakened as it moved inland.	その嵐は内陸へ進むにつれて弱まった。	weaken support|weaken over time	weak + -en(〜にする)。強さを削ぐこと。自動詞にも他動詞にも使える。
weave	織る、編む	Local artisans weave baskets from river reeds.	地元の職人は川辺の葦でかごを編む。	weave cloth|weave together	古英語 wefan。糸を交差させて布にすること。話や要素を組み合わせる比喩にも使う。
weed	雑草、草を取る	Weeds took over the garden during the wet summer.	雨の多かった夏の間に雑草が庭を覆った。	pull up weeds|weed out	古英語 weod。育てたい植物の邪魔になる草。weed out なら不要なものをふるい落とすこと。
well	井戸	The village still draws water from an old well.	その村は今も古い井戸から水をくんでいる。	dig a well|an oil well	古英語 wella(湧き出る)。水が湧く縦穴。副詞の well とは別語源の同綴語。
well-being	幸福、健康	The programme aims to improve the well-being of staff.	その計画は職員の心身の健康を高めることを目指す。	mental well-being|a sense of well-being	well + being(あること)。心も体も良い状態にあること。health より幅が広い。
whatsoever	まったく〜ない	There was no evidence whatsoever to support the claim.	その主張を裏づける証拠はまったくなかった。	no doubt whatsoever|none whatsoever	whatever を強めた形。否定語のあとに置いて「かけらもない」と強調する。
whereby	それによって、〜する	They agreed a system whereby costs are shared equally.	彼らは費用を均等に分担する仕組みに合意した。	a scheme whereby|an arrangement whereby	where + by。それを手段として、が核。契約書や規約でよく使う書き言葉。
whilst	〜する間、〜である一方	Whilst the results are encouraging, more work is needed.	結果は有望である一方、さらなる作業が必要だ。	whilst still|whilst working	while の英国式の変種。意味は while と同じで、やや硬く書き言葉向き。
whip	むち打つ、あわ立てる	Whip the cream until it holds its shape.	形が保てるまでクリームをあわ立てなさい。	whip cream|a whipping	中英語 wippen(素早く動かす)。素早く振る動きが核。料理でも政治の院内幹事の呼び名でも使う。
wholly	完全に、まったく	The decision was wholly unexpected and caught everyone by surprise.	その決定はまったく予想外で、全員の不意を突いた。	wholly owned|wholly different	whole + -ly。l を2つ重ねる綴りに注意。entirely の硬い言い換え。
widen	広げる、広がる	The council plans to widen the road next year.	議会は来年その道路を広げる計画だ。	widen a gap|widen the road	wide + -en(〜にする)。幅を広くすること。格差が広がる意味にも使う。
widow	未亡人	The house was left to his widow.	その家は彼の妻に残された。	a young widow|a war widow	古英語 widuwe(引き離された)。divide と同語根。夫を亡くした女性。男性なら widower。
